0,9.67832186837111,12.28338248008452,8.85213715324519,-2.108546162123669e-06,2.8463663111864506,-0.007975788839775594,0.002770862595699793,0.06840515477489342
1,9.864235626552238,12.296067201688166,9.307566581247448,-1.3270820511086886e-07,4.319279854784652,-0.01612956276549277,-0.00010130685868140132,0.045560527745728246
2,9.873761201581,12.296315371482908,9.330142006509089,-3.5468762243669034e-08,4.388359371855636,-0.01659017456860901,-0.00022469828353254787,0.04469681471561079
3,9.87324681995472,12.295880043905576,9.329680275035972,-3.6313055020174634e-08,4.387127564625619,-0.016581854882476203,-0.00022175310801515792,0.04473486878243901
4,9.307524486234689,11.564889769610913,8.948765703448037,1.5974077423422605e-06,3.911590054319792,-0.011383354144956628,-0.0007838253667131452,0.061006687161465775
5,9.250378100539955,11.432258787834837,8.95764295694636,1.0717046470838955e-06,3.9285307118114865,-0.0069893544742315235,-0.001058145727959075,0.05366475847405374
6,9.702779166406104,12.17219375252108,9.223571463918432,-6.003985683389081e-08,3.541805144451712,-0.011342146110505194,-0.0014130018115732774,0.04284144194652127
7,9.701959395472407,12.172063493294417,9.224620365341629,-6.619873040458417e-08,3.5425948108525653,-0.011399971894660016,-0.0014117830351845456,0.04291698837817244
8,9.932336772113455,12.47721085730288,11.0559723972096,-4.588795255433153e-06,3.9526363693848983,-0.013851365017376976,0.0035341884086876173,0.048872512313381064
9,9.707592943195062,12.201721951915165,9.211287135911489,1.7987351130559245e-07,3.6615551560626143,-0.012735435971857258,-0.0010588845335385607,0.04490369792631245
10,9.707325746025004,12.2010558206135,9.209264396477817,1.7575428639635496e-07,3.661496403481351,-0.012745491722990242,-0.0010653543179459804,0.044908210943127136
11,9.335459464801833,11.596934305046918,8.99702496842458,1.2836704364078243e-06,3.822416739628156,-0.009755994277970052,-0.0008255014265784195,0.05474582062819636
12,9.589950689756938,12.061780354282964,8.624038736348435,2.759817681491574e-06,3.27824344407318,-0.010383403098747456,-0.001464498269813274,0.03895819574827811
13,9.71075279925189,12.234768864896916,9.30593381177052,3.454131653818941e-07,3.662217914566414,-0.0141400223270738,-0.0008980506049656528,0.04746657198560242
14,9.922799828143539,12.461636413827083,11.015243145021588,-4.367689545085772e-06,3.9789094741045266,-0.014092365306596516,0.0033477648211043837,0.05006921784041612
15,9.728175319000556,12.217756709346077,9.229459325267417,1.8186945372982304e-07,3.9939355647604713,-0.015551319128419106,0.00010593044772483617,0.07027486579802915
